MountainCar_mu0_higher,IWLastEpisode,ReturnStepMax,DenMISELogFirst,ReturnAbsMax,Iteration,MountainCar_std1_higher,ReturnMax,ReturnLastEpisode,ReturnMin,IWMean,NumTrajectories,Regret,NumTrainableParams,MinEpLen,DenMISELogLast,IWFirstEpisode,GridSize,TimestepsSoFar,MountainCar_mu1_higher,DenMISEMeanLog,Delta,Bound,AvgEpLen,Regret/t,IWMin,ActionIn1,TimeElapsed,IWMax,ReturnMean,MountainCar_std0_higher
-1.0,1.5618146e+26,34.77007,-12.203908,3.4600394,721,1.5,,-1.4660729,-3.4600394,2.8872632e+25,721,4952.504,,999,-61.781544,9.389146e-17,81,720279,-10.0,-28.094519,2.8523124e-09,inf,999.0,6.868938,,-9.086854,656.6540143489838,2.5317894e+26,-1.8689378,0.14999999
-1.0,9.322855e+25,34.77007,-12.205294,3.4600394,722,1.5,,-2.471024,-3.4600394,2.9000638e+25,722,4959.975,,999,-61.844067,9.4021564e-17,81,721278,-10.0,-28.14162,2.844417e-09,inf,999.0,6.8697715,,-8.0635805,657.7765362262726,2.535288e+26,-1.8697716,0.14999999
-1.0,1.1457245e+25,34.77007,-12.206677,3.4600394,723,1.5,,-2.752637,-3.4600394,2.901541e+25,723,4967.7275,,999,-61.84545,9.415185e-17,81,722277,-10.0,-28.188597,2.8365539e-09,inf,999.0,6.8709927,,-10.585484,658.8738856315613,2.5387819e+26,-1.8709928,0.14999999
-1.0,0.23521978,34.77007,-12.20806,3.4600394,724,1.5,,-1.2226926,-3.4600394,2.9014298e+25,724,4973.9507,,999,0.04116715,9.428231e-17,81,723276,-10.0,-28.149965,2.8287237e-09,inf,999.0,6.8700976,,-12.075291,659.9405229091644,2.5422805e+26,-1.8700975,0.14999999
-1.0,174466120000.0,34.77007,-12.20944,3.4600394,725,1.5,,-1.6830107,-3.4600394,2.9013224e+25,725,4980.634,,999,-26.587133,9.44126e-17,81,724275,-10.0,-28.148169,2.8209253e-09,inf,999.0,6.8698397,,-9.481423,661.0233314037323,2.545774e+26,-1.8698394,0.14999999
-1.0,2.1865106e+23,34.77007,-12.210818,3.4600394,726,1.5,,-2.121256,-3.4600394,2.9012493e+25,726,4987.755,,999,-54.787544,9.454271e-17,81,725274,-10.0,-28.185219,2.8131597e-09,inf,999.0,6.870186,,-10.241257,662.1462259292603,2.5492725e+26,-1.8701856,0.14999999
-1.0,4411383.0,34.77007,-12.212195,3.4600394,727,1.5,,-2.3147068,-3.4600394,2.9011344e+25,727,4995.0693,,999,-16.232962,9.467299e-17,81,726273,-10.0,-28.169134,2.805426e-09,inf,999.0,6.870797,,-9.2802515,663.2460641860962,2.5527661e+26,-1.8707973,0.14999999
-1.0,5.1459775e+25,34.77007,-12.21357,3.4600394,728,1.5,,-2.7192767,-3.4600394,2.9081001e+25,728,5002.789,,999,-61.852345,9.48031e-17,81,727272,-10.0,-28.21575,2.797724e-09,inf,999.0,6.8719625,,-12.850227,664.4321465492249,2.5562646e+26,-1.8719627,0.14999999
-1.0,7.581365e+25,34.77007,-12.214942,3.4600394,729,1.5,,-2.4221513,-3.4600394,2.9183934e+25,729,5010.211,,999,-61.163162,9.4933375e-17,81,728271,-10.0,-28.261316,2.265192e-09,inf,999.0,6.8727174,,-9.560205,665.5736424922943,2.5597578e+26,-1.8727174,0.14999999
-1.0,3214203700000000.0,34.77007,-12.216313,3.4600394,730,1.5,,-1.494528,-3.4600394,2.918276e+25,730,5016.7056,,999,-36.785976,9.5063474e-17,100,729270,-10.0,-28.273342,2.2589903e-09,inf,999.0,6.8721995,,-9.761639,666.7220687866211,2.563256e+26,-1.8721994,0.14999999
-1.0,39482170.0,34.77007,-12.217682,3.4600394,731,1.5,,-1.0401219,-3.4600394,2.9181622e+25,731,5022.7456,,999,-19.904543,9.519375e-17,100,730269,-10.0,-28.26225,2.252814e-09,inf,999.0,6.871061,,-9.805172,718.6814997196198,2.5667491e+26,-1.871061,0.14999999
-1.0,1119566700000000.0,34.77007,-12.219049,3.4600394,732,1.5,,-2.2097821,-3.4600394,2.9180448e+25,732,5029.955,,999,-35.598774,9.5323844e-17,100,731268,-10.0,-28.272629,2.2466629e-09,inf,999.0,6.871524,,-13.550032,719.8600416183472,2.570247e+26,-1.8715236,0.14999999
-1.0,1.0801302e+26,34.77007,-12.220414,3.4600394,733,1.5,,-2.1804042,-3.4600394,2.9326675e+25,733,5037.1357,,999,-61.859188,9.5454115e-17,100,732267,-10.0,-28.318796,2.240537e-09,inf,999.0,6.871945,,-10.481558,721.0846741199493,2.57374e+26,-1.871945,0.14999999
-1.0,1558.3633,34.77007,-12.221778,3.4600394,734,1.5,,-2.3385866,-3.4600394,2.9325504e+25,734,5044.4746,,999,-8.255555,9.558456e-17,100,733266,-10.0,-28.29183,2.2344366e-09,inf,999.0,6.872581,,-13.120224,722.4360711574554,2.5772374e+26,-1.8725809,0.14999999
-1.0,9.27242e+25,34.77007,-12.223139,3.4600394,735,1.5,,-2.512068,-3.4600394,2.9450527e+25,735,5051.9863,,999,-61.86191,9.571445e-17,100,734265,-10.0,-28.33785,2.2283606e-09,inf,999.0,6.873451,,-9.866009,723.6171052455902,2.5807301e+26,-1.873451,0.14999999
-1.0,1784148600000000.0,34.77007,-12.224499,3.4600394,736,1.5,,-2.4643502,-3.4600394,2.9449438e+25,736,5059.4507,,999,-36.48549,9.584489e-17,100,735264,-10.0,-28.349276,2.2223094e-09,inf,999.0,6.8742537,,-11.052386,724.8285088539124,2.5842273e+26,-1.8742539,0.14999999
-1.0,0.12120737,34.77007,-12.225857,3.4600394,737,1.5,,-2.3387365,-3.4600394,2.9448308e+25,737,5066.7896,,999,1.2912844,9.597514e-17,100,736263,-10.0,-28.309416,2.2162827e-09,inf,999.0,6.874884,,-9.566374,725.9923441410065,2.5877194e+26,-1.874884,0.14999999
-1.0,11102688000.0,34.77007,-12.227213,3.4600394,738,1.5,,-0.86269075,-3.4600394,2.944714e+25,738,5072.6523,,999,-26.588943,9.61052e-17,100,737262,-10.0,-28.307428,2.2102808e-09,inf,999.0,6.8735123,,-8.911829,727.1749951839447,2.5912162e+26,-1.8735125,0.14999999
-1.0,3.5514036e+25,34.77007,-12.228566,3.4600394,739,1.5,,-2.7599874,-3.4600394,2.9494073e+25,739,5080.412,,999,-61.86734,9.6235437e-17,100,738261,-10.0,-28.353195,2.204303e-09,inf,999.0,6.874712,,-8.166483,728.3846743106842,2.5947177e+26,-1.8747121,0.14999999
-1.0,4.418714e+25,34.77007,-12.2299185,3.4600394,740,1.5,,-2.3685222,-3.4600394,2.9552692e+25,740,5087.781,,999,-61.868694,9.6365847e-17,100,739260,-10.0,-28.398836,2.1983493e-09,inf,999.0,6.8753796,,-10.706321,729.6457929611206,2.5982141e+26,-1.8753794,0.14999999
-1.0,22.917362,34.77007,-12.231269,3.4600394,741,1.5,,-2.5668757,-3.4600394,2.9551566e+25,741,5095.3477,,999,-4.451207,9.6496065e-17,100,740259,-10.0,-28.366877,2.1924198e-09,inf,999.0,6.8763127,,-12.287083,730.8475461006165,2.6017052e+26,-1.8763126,0.14999999
-1.0,49190253000.0,34.77007,-12.232618,3.4600394,742,1.5,,-2.4484074,-3.4600394,2.95504e+25,742,5102.796,,999,-25.9643,9.662646e-17,100,741258,-10.0,-28.363981,2.1865143e-09,inf,999.0,6.877084,,-12.453541,732.0591492652893,2.6052012e+26,-1.8770835,0.14999999
-1.0,2.2844838e+20,34.77007,-12.233965,3.4600394,743,1.5,,-1.7232327,-3.4600394,2.954927e+25,743,5109.5195,,999,-47.75926,9.6756296e-17,100,742257,-10.0,-28.390442,2.1806326e-09,inf,999.0,6.876877,,-10.629081,733.2484245300293,2.6086917e+26,-1.8768766,0.14999999
-1.0,0.18602628,34.77007,-12.23531,3.4600394,744,1.5,,-1.2902306,-3.4600394,2.9548184e+25,744,5115.8096,,999,0.41245884,9.688668e-17,100,743256,-10.0,-28.352077,2.1747748e-09,inf,999.0,6.876088,,-10.025146,734.4988765716553,2.612187e+26,-1.8760881,0.14999999
-1.0,8871030.0,34.77007,-12.236652,3.4600394,745,1.5,,-1.6987754,-3.4600394,2.9547054e+25,745,5122.5083,,999,-16.617079,9.7016864e-17,100,744255,-10.0,-28.336685,2.1689404e-09,inf,999.0,6.87585,,-13.478105,735.7107322216034,2.6156869e+26,-1.8758501,0.14999999
-1.0,7.909096e+25,34.77007,-12.237994,3.4600394,746,1.5,,-1.4904019,-3.4600394,2.9651912e+25,746,5128.999,,999,-61.876766,9.714722e-17,100,745254,-10.0,-28.381979,2.1631292e-09,inf,999.0,6.8753333,,-8.67306,736.9166390895844,2.6191816e+26,-1.8753334,0.14999999
-1.0,1.57961e+26,34.77007,-12.239334,3.4600394,747,1.5,,-1.7215126,-3.4600394,2.9862325e+25,747,5135.72,,999,-61.87811,9.727738e-17,100,746253,-10.0,-28.427177,2.1573414e-09,inf,999.0,6.8751273,,-12.533464,738.0802042484283,2.622681e+26,-1.8751274,0.14999999
-1.0,4.9061546e+19,34.77007,-12.240671,3.4600394,748,1.5,,-2.0677037,-3.4600394,2.9861158e+25,748,5142.788,,999,-46.252205,9.7407346e-17,100,747252,-10.0,-28.451351,2.1515771e-09,inf,999.0,6.875385,,-7.635452,739.2765991687775,2.6261748e+26,-1.8753848,0.14999999
-1.0,3.5775376e+25,34.77007,-12.242007,3.4600394,749,1.5,,-1.5246351,-3.4600394,2.990787e+25,749,5149.3125,,999,-61.880783,9.753786e-17,100,748251,-10.0,-28.496342,2.1458357e-09,inf,999.0,6.8749166,,-11.641283,740.5199036598206,2.6296634e+26,-1.8749166,0.14999999
-1.0,247.64429,34.77007,-12.243341,3.4600394,750,1.5,,-2.0018044,-3.4600394,2.9906696e+25,750,5156.3145,,999,-5.982822,9.76678e-17,100,749250,-10.0,-28.46667,2.1401174e-09,inf,999.0,6.875086,,-8.967004,741.8378829956055,2.6331567e+26,-1.8750856,0.14999999
-1.0,6.4165487e+25,34.77007,-12.244675,3.4600394,751,1.5,,-2.5740755,-3.4600394,2.9991085e+25,751,5163.8887,,999,-61.88345,9.779829e-17,100,750249,-10.0,-28.51152,2.1344218e-09,inf,999.0,6.8760166,,-14.017198,743.0138020515442,2.6366546e+26,-1.8760165,0.14999999
-1.0,7.095972e+25,34.77007,-12.246005,3.4600394,752,1.5,,-1.8689206,-3.4600394,3.0084271e+25,752,5170.7573,,999,-61.884777,9.7928576e-17,100,751248,-10.0,-28.556246,2.128749e-09,inf,999.0,6.876007,,-11.299669,744.2589039802551,2.640147e+26,-1.8760071,0.14999999
-1.0,267.87076,34.77007,-12.247334,3.4600394,753,1.5,,-1.0016395,-3.4600394,3.008322e+25,753,5176.759,,999,-8.006591,9.805867e-17,100,752247,-10.0,-28.529306,2.1230986e-09,inf,999.0,6.874846,,-10.310863,745.4458813667297,2.6436442e+26,-1.874846,0.14999999
-1.0,0.38285106,34.77007,-12.248661,3.4600394,754,1.5,,-0.6696169,-3.4600394,3.008213e+25,754,5182.4287,,999,-3.7456732,9.8188926e-17,100,753246,-10.0,-28.496788,2.1174709e-09,inf,999.0,6.873247,,-9.94036,746.6785781383514,2.6471458e+26,-1.8732473,0.14999999
-1.0,46747968000000.0,34.77007,-12.249987,3.4600394,755,1.5,,-2.4741502,-3.4600394,3.0080993e+25,755,5189.903,,999,-32.878727,9.8318985e-17,100,754245,-10.0,-28.502935,2.1118651e-09,inf,999.0,6.8740435,,-11.8967905,748.0145950317383,2.6506318e+26,-1.8740433,0.14999999
-1.0,15649.385,34.77007,-12.25131,3.4600394,756,1.5,,-2.3757234,-3.4600394,3.00799e+25,756,5197.2783,,999,-10.690484,9.8449594e-17,100,755244,-10.0,-28.479733,2.1062818e-09,inf,999.0,6.874707,,-9.417698,749.4065871238708,2.6541327e+26,-1.874707,0.14999999
-1.0,7.885564e+24,34.77007,-12.252632,3.4600394,757,1.5,,-2.0807254,-3.4600394,3.008925e+25,757,5204.3594,,999,-58.368168,9.857962e-17,100,756243,-10.0,-28.519552,2.100721e-09,inf,999.0,6.874979,,-11.433154,750.6620106697083,2.6576281e+26,-1.874979,0.14999999
-1.0,85.58533,34.77007,-12.253952,3.4600394,758,1.5,,-1.4991956,-3.4600394,3.0088134e+25,758,5210.8584,,999,-5.18815,9.870982e-17,100,757242,-10.0,-28.489126,2.0951816e-09,inf,999.0,6.874483,,-12.694357,751.8554685115814,2.6611179e+26,-1.8744833,0.14999999
-1.0,3.100423e+23,34.77007,-12.25527,3.4600394,759,1.5,,-2.1821034,-3.4600394,3.0087391e+25,759,5218.0405,,999,-55.200348,9.8840195e-17,100,758241,-10.0,-28.524662,2.0896644e-09,inf,999.0,6.8748884,,-8.60077,753.0849630832672,2.6646123e+26,-1.8748885,0.14999999
-1.0,2.0606547e+25,34.77007,-12.256587,3.4600394,760,1.5,,-0.9832121,-3.4600394,3.011338e+25,760,5224.0234,,999,-61.89536,9.897036e-17,100,759240,-10.0,-28.568913,2.0841686e-09,inf,999.0,6.8737154,,-12.471615,754.3510932922363,2.6681112e+26,-1.8737154,0.14999999
-1.0,9.3908015e+22,34.77007,-12.257902,3.4600394,761,1.5,,-1.5227633,-3.4600394,3.0112433e+25,761,5230.5464,,999,-54.080994,9.91007e-17,100,760239,-10.0,-28.602795,2.078695e-09,inf,999.0,6.8732543,,-9.716111,755.5953409671783,2.6716045e+26,-1.8732542,0.14999999
-1.0,192464130.0,34.77007,-12.259215,3.4600394,762,1.5,,-1.0119367,-3.4600394,3.0111307e+25,762,5236.5586,,999,-21.613066,9.923083e-17,100,761238,-10.0,-28.593952,2.073243e-09,inf,999.0,6.8721237,,-9.177407,756.9428071975708,2.6751026e+26,-1.8721238,0.14999999
-1.0,8.6350644e+24,34.77007,-12.260527,3.4600394,763,1.5,,-1.3532517,-3.4600394,3.0121543e+25,763,5242.9116,,999,-59.04227,9.936113e-17,100,762237,-10.0,-28.634212,2.0678121e-09,inf,999.0,6.8714437,,-11.8472595,758.2247228622437,2.6785947e+26,-1.8714437,0.14999999
-1.0,84493.1,34.77007,-12.261836,3.4600394,764,1.5,,-2.0492868,-3.4600394,3.0120482e+25,764,5249.961,,999,-11.90767,9.949122e-17,100,763236,-10.0,-28.61266,2.0624025e-09,inf,999.0,6.8716764,,-10.960564,759.4651033878326,2.6820917e+26,-1.8716766,0.14999999
-1.0,0.10932787,34.77007,-12.2631445,3.4600394,765,1.5,,-1.9431556,-3.4600394,3.0119302e+25,765,5256.9043,,999,1.8537453,9.9621484e-17,100,764235,-10.0,-28.57317,2.0570141e-09,inf,999.0,6.87177,,-11.636416,760.6606268882751,2.6855827e+26,-1.87177,0.14999999
-1.0,24498.031,34.77007,-12.264451,3.4600394,766,1.5,,-1.5356724,-3.4600394,3.0118237e+25,766,5263.4395,,999,-10.869603,9.9751536e-17,100,765234,-10.0,-28.550404,2.0516469e-09,inf,999.0,6.871331,,-11.537257,761.9238250255585,2.6890785e+26,-1.8713312,0.14999999
-1.0,31029.816,34.77007,-12.265756,3.4600394,767,1.5,,-1.2378836,-3.4600394,3.0117123e+25,767,5269.6777,,999,-11.900524,9.988176e-17,100,766233,-10.0,-28.529034,2.0463007e-09,inf,999.0,6.8705053,,-12.706266,763.1306104660034,2.6925685e+26,-1.8705053,0.14999999
-1.0,8.360644e+23,34.77007,-12.267058,3.4600394,768,1.5,,-2.1491642,-3.4600394,3.0117065e+25,768,5276.8267,,999,-56.19361,1.0001216e-16,100,767232,-10.0,-28.565393,2.040975e-09,inf,999.0,6.870868,,-11.841614,764.3565061092377,2.696063e+26,-1.8708682,0.14999999
-1.0,4216587.0,34.77007,-12.268359,3.4600394,769,1.5,,-1.7144407,-3.4600394,3.0116034e+25,769,5283.541,,999,-15.837465,1.00142336e-16,100,768231,-10.0,-28.549187,2.0356705e-09,inf,999.0,6.8706646,,-10.705923,765.5104696750641,2.699562e+26,-1.8706648,0.14999999
-1.0,6.8111506,34.77007,-12.269659,3.4600394,770,1.5,,-2.3335564,-3.4600394,3.0114882e+25,770,5290.875,,999,-2.767474,1.0027269e-16,100,769230,-10.0,-28.51604,2.0303863e-09,inf,999.0,6.871266,,-14.274685,766.7337894439697,2.7030553e+26,-1.8712659,0.14999999
-1.0,3.8312038e+25,34.77007,-12.270957,3.4600394,771,1.5,,-1.588393,-3.4600394,3.0163454e+25,771,5297.463,,999,-61.90973,1.00402825e-16,100,770229,-10.0,-28.55968,2.0251227e-09,inf,999.0,6.870899,,-10.539191,768.0069363117218,2.7065531e+26,-1.870899,0.14999999
-1.0,380.8344,34.77007,-12.272253,3.4600394,772,1.5,,-2.3643785,-3.4600394,3.0162373e+25,772,5304.8276,,999,-6.8807487,1.00533136e-16,100,771228,-10.0,-28.531946,2.0198798e-09,inf,999.0,6.871538,,-10.333575,769.2810423374176,2.7100451e+26,-1.8715384,0.14999999
-1.0,137844160.0,34.77007,-12.273548,3.4600394,773,1.5,,-2.9188828,-3.4600394,3.0161328e+25,773,5312.7466,,999,-21.457819,1.0066322e-16,100,772227,-10.0,-28.523132,2.014657e-09,inf,999.0,6.8728933,,-10.296511,770.5322091579437,2.7135312e+26,-1.8728932,0.14999999
-1.0,394.21457,34.77007,-12.27484,3.4600394,774,1.5,,-1.6060566,-3.4600394,3.0160161e+25,774,5319.3525,,999,-6.587021,1.00793486e-16,100,773226,-10.0,-28.495117,2.0094544e-09,inf,999.0,6.8725486,,-9.083576,771.7527048587799,2.7170322e+26,-1.8725485,0.14999999
-1.0,6.3949226e+25,34.77007,-12.276132,3.4600394,775,1.5,,-1.206663,-3.4600394,3.024162e+25,775,5325.559,,999,-61.53535,1.00923526e-16,100,774225,-10.0,-28.538084,2.0042723e-09,inf,999.0,6.8716893,,-10.189371,772.9805293083191,2.7205273e+26,-1.8716893,0.14999999
-1.0,347632500.0,34.77007,-12.277421,3.4600394,776,1.5,,-2.4870276,-3.4600394,3.0240492e+25,776,5333.046,,999,-21.025576,1.01053744e-16,100,775224,-10.0,-28.528744,1.9991098e-09,inf,999.0,6.8724823,,-10.3148575,774.2860705852509,2.7240167e+26,-1.8724822,0.14999999
-1.0,10676.453,34.77007,-12.278709,3.4600394,777,1.5,,-1.9961876,-3.4600394,3.0239404e+25,777,5340.0425,,999,-9.775005,1.0118412e-16,100,776223,-10.0,-28.504942,1.9939674e-09,inf,999.0,6.8726416,,-10.658943,775.4390983581543,2.7275103e+26,-1.8726414,0.14999999
-1.0,74.47975,34.77007,-12.279995,3.4600394,778,1.5,,-2.5869856,-3.4600394,3.0238265e+25,778,5347.6294,,999,-5.677175,1.0131428e-16,100,777222,-10.0,-28.475935,1.9888449e-09,inf,999.0,6.8735595,,-14.282234,776.9958336353302,2.7310085e+26,-1.8735596,0.14999999
-1.0,3.753821e+25,34.77007,-12.28128,3.4600394,779,1.5,,-2.4099154,-3.4600394,3.0285276e+25,779,5355.039,,999,-61.92005,1.0144461e-16,100,778221,-10.0,-28.519203,1.983742e-09,inf,999.0,6.874248,,-11.042377,778.2568142414093,2.7345007e+26,-1.8742481,0.14999999
-1.0,0.10204129,34.77007,-12.282562,3.4600394,780,1.5,,-1.9032983,-3.4600394,3.0284216e+25,780,5361.9424,,999,1.9321809,1.0157472e-16,100,779220,-10.0,-28.480495,1.9786586e-09,inf,999.0,6.8742857,,-7.844257,779.4909284114838,2.7379975e+26,-1.8742855,0.14999999
-1.0,1.361833e+25,34.77007,-12.283844,3.4600394,781,1.5,,-1.0636363,-3.4600394,3.030054e+25,781,5368.0063,,999,-61.92262,1.0170499e-16,100,780219,-10.0,-28.523643,1.973595e-09,inf,999.0,6.873247,,-12.603132,780.7222452163696,2.7414883e+26,-1.8732474,0.14999999
-1.0,2.158949e+20,34.77007,-12.285124,3.4600394,782,1.5,,-2.2040856,-3.4600394,3.0299397e+25,782,5375.2104,,999,-47.927086,1.01835436e-16,100,781218,-10.0,-28.548788,1.9685507e-09,inf,999.0,6.8736706,,-11.083827,782.0046081542969,2.7449834e+26,-1.8736705,0.14999999
-1.0,0.14562362,34.77007,-12.286402,3.4600394,783,1.5,,-1.7637347,-3.4600394,3.0298284e+25,783,5381.974,,999,1.5283488,1.0196527e-16,100,782217,-10.0,-28.510715,1.9635256e-09,inf,999.0,6.8735304,,-10.81908,783.2198760509491,2.7484726e+26,-1.8735301,0.14999999
-1.0,197.66985,34.77007,-12.287678,3.4600394,784,1.5,,-3.251667,-3.4600394,3.0297205e+25,784,5390.2256,,999,-9.379102,1.02095654e-16,100,783216,-10.0,-28.486643,1.9585198e-09,inf,999.0,6.875288,,-13.411401,784.4523646831512,2.751966e+26,-1.8752879,0.14999999
-1.0,1.5448029e+26,34.77007,-12.288952,3.4600394,785,1.5,,-1.9406081,-3.4600394,3.0492874e+25,785,5397.166,,999,-61.927727,1.0222582e-16,100,784215,-10.0,-28.529568,1.9535333e-09,inf,999.0,6.875371,,-9.083043,785.6637215614319,2.7554641e+26,-1.875371,0.14999999
-1.0,2.4348352e+26,34.77007,-12.290225,3.4600394,786,1.5,,-1.7342844,-3.4600394,3.080156e+25,786,5403.9004,,999,-61.928997,1.0235615e-16,100,785214,-10.0,-28.572386,1.9485655e-09,inf,999.0,6.8751917,,-10.34561,786.7994425296783,2.7589561e+26,-1.8751917,0.14999999
-1.0,17674.424,34.77007,-12.291497,3.4600394,787,1.5,,-2.1467886,-3.4600394,3.0800432e+25,787,5411.0474,,999,-10.414987,1.02486255e-16,100,786213,-10.0,-28.54965,1.9436168e-09,inf,999.0,6.875537,,-11.363178,787.9539268016815,2.7624525e+26,-1.8755367,0.14999999
-1.0,0.23981377,34.77007,-12.292767,3.4600394,788,1.5,,-2.424406,-3.4600394,3.0799334e+25,788,5418.4717,,999,0.4756912,1.02616526e-16,100,787212,-10.0,-28.513153,1.9386868e-09,inf,999.0,6.876233,,-11.765975,789.4307827949524,2.7659428e+26,-1.8762332,0.14999999
-1.0,2301.7556,34.77007,-12.294035,3.4600394,789,1.5,,-2.1783447,-3.4600394,3.07982e+25,789,5425.6504,,999,-8.370437,1.0274696e-16,100,788211,-10.0,-28.487957,1.933776e-09,inf,999.0,6.876616,,-12.977308,790.7819585800171,2.7694374e+26,-1.8766161,0.14999999
-1.0,1.4216307e+26,34.77007,-12.295301,3.4600394,790,1.5,,-1.4528041,-3.4600394,3.097705e+25,790,5432.103,,999,-61.934074,1.0287717e-16,100,789210,-10.0,-28.530617,1.9288835e-09,inf,999.0,6.8760796,,-11.051417,792.0817449092865,2.772926e+26,-1.8760798,0.14999999
-1.0,0.11443258,34.77007,-12.296567,3.4600394,791,1.5,,-1.7995949,-3.4600394,3.097598e+25,791,5438.9023,,999,1.8045973,1.03007154e-16,100,790209,-10.0,-28.492592,1.9240094e-09,inf,999.0,6.875983,,-11.794974,793.3564767837524,2.7764189e+26,-1.875983,0.14999999
-1.0,26179.436,34.77007,-12.29783,3.4600394,792,1.5,,-1.9953073,-3.4600394,3.0974866e+25,792,5445.898,,999,-10.6841135,1.031373e-16,100,791208,-10.0,-28.470436,1.919154e-09,inf,999.0,6.8761334,,-9.337469,794.5340375900269,2.7799162e+26,-1.8761336,0.14999999
-1.0,2.3402574e+21,34.77007,-12.299092,3.4600394,793,1.5,,-1.5016766,-3.4600394,3.0973797e+25,793,5452.3994,,999,-50.46082,1.0326761e-16,100,792207,-10.0,-28.498503,1.9143165e-09,inf,999.0,6.8756614,,-10.047034,795.7798657417297,2.7834073e+26,-1.8756615,0.14999999
-1.0,29918322.0,34.77007,-12.300352,3.4600394,794,1.5,,-1.8350296,-3.4600394,3.097267e+25,794,5459.2344,,999,-17.76008,1.0339808e-16,100,793206,-10.0,-28.485304,1.9094977e-09,inf,999.0,6.8756104,,-10.12744,796.9723644256592,2.7869027e+26,-1.8756104,0.14999999
-1.0,653325.4,34.77007,-12.301611,3.4600394,795,1.5,,-1.8302599,-3.4600394,3.0971585e+25,795,5466.065,,999,-13.912005,1.03528324e-16,100,794205,-10.0,-28.467306,1.904697e-09,inf,999.0,6.875553,,-10.458435,798.1318757534027,2.790392e+26,-1.8755533,0.14999999
-1.0,6.1515455,34.77007,-12.302868,3.4600394,796,1.5,,-1.5606718,-3.4600394,3.0970531e+25,796,5472.6255,,999,-2.4681475,1.03658344e-16,100,795204,-10.0,-28.434965,1.8999142e-09,inf,999.0,6.8751574,,-11.7217245,799.3558151721954,2.7938856e+26,-1.8751576,0.14999999
-1.0,238660.03,34.77007,-12.304123,3.4600394,797,1.5,,-1.6175051,-3.4600394,3.0969434e+25,797,5479.243,,999,-13.078987,1.03788515e-16,100,796203,-10.0,-28.416018,1.8951496e-09,inf,999.0,6.874834,,-13.801025,800.6151731014252,2.7973834e+26,-1.8748343,0.14999999
-1.0,3.1567323e+25,34.77007,-12.305377,3.4600394,798,1.5,,-2.7259529,-3.4600394,3.100784e+25,798,5486.9688,,999,-61.94415,1.0391886e-16,100,797202,-10.0,-28.458353,1.890403e-09,inf,999.0,6.875901,,-10.57133,801.9347269535065,2.800875e+26,-1.875901,0.14999999
-1.0,9.112583,34.77007,-12.306629,3.4600394,799,1.5,,-1.9633815,-3.4600394,3.1006819e+25,799,5493.9326,,999,-2.614403,1.04048965e-16,100,798201,-10.0,-28.426338,1.8856738e-09,inf,999.0,6.8760104,,-11.835712,803.1959195137024,2.804371e+26,-1.8760105,0.14999999
-1.0,2866260.5,34.77007,-12.30788,3.4600394,800,1.5,,-1.713548,-3.4600394,3.1005744e+25,800,5500.646,,999,-15.438773,1.04179236e-16,100,799200,-10.0,-28.410435,1.8809625e-09,inf,999.0,6.8758073,,-12.015366,804.3722107410431,2.8078608e+26,-1.8758073,0.14999999
-1.0,29366410.0,34.77007,-12.30913,3.4600394,801,1.5,,-2.0987208,-3.4600394,3.1004623e+25,801,5507.7446,,999,-17.860132,1.0430927e-16,100,800199,-10.0,-28.397587,1.876269e-09,inf,999.0,6.8760858,,-10.6489525,805.5936515331268,2.8113548e+26,-1.8760856,0.14999999
-1.0,1.0944825,34.77007,-12.310377,3.4600394,802,1.5,,-1.797781,-3.4600394,3.100354e+25,802,5514.5425,,999,-0.47077724,1.04439864e-16,100,801198,-10.0,-28.363085,1.8715929e-09,inf,999.0,6.875988,,-12.828847,806.8210155963898,2.8148424e+26,-1.875988,0.14999999
-1.0,2.5514129e+26,34.77007,-12.311624,3.4600394,803,1.5,,-2.11144,-3.4600394,3.1320222e+25,803,5521.654,,999,-61.94389,1.04569824e-16,100,802197,-10.0,-28.405228,1.8669344e-09,inf,999.0,6.8762813,,-12.252377,808.008467912674,2.8183343e+26,-1.8762813,0.14999999
-1.0,180721120000000.0,34.77007,-12.312868,3.4600394,804,1.5,,-1.8244796,-3.4600394,3.1319122e+25,804,5528.4785,,999,-33.53186,1.0469995e-16,100,803196,-10.0,-28.411924,1.8622931e-09,inf,999.0,6.876217,,-9.382428,809.2382867336273,2.8218305e+26,-1.8762168,0.14999999
-1.0,1.7318272e+26,34.77007,-12.314111,3.4600394,805,1.5,,-2.3750799,-3.4600394,3.1533194e+25,805,5535.8535,,999,-61.950268,1.04830234e-16,100,804195,-10.0,-28.453907,1.8576689e-09,inf,999.0,6.876837,,-10.169859,810.4481425285339,2.8253205e+26,-1.8768365,0.14999999
-1.0,2060.053,34.77007,-12.315352,3.4600394,806,1.5,,-1.4021689,-3.4600394,3.1532078e+25,806,5542.256,,999,-8.633498,1.0496068e-16,100,805194,-10.0,-28.429634,1.8530623e-09,inf,999.0,6.8762474,,-11.352675,811.7210292816162,2.8288145e+26,-1.8762476,0.14999999
