GridSize,ReturnMean,NumTrainableParams,ReturnMin,MountainCar_std1_higher,IWMax,IWLastEpisode,Delta,MountainCar_mu0_higher,DenMISELogFirst,DenMISEMeanLog,Regret,AvgEpLen,IWMin,IWFirstEpisode,NumTrajectories,MountainCar_mu1_higher,ReturnAbsMax,TimestepsSoFar,Iteration,DenMISELogLast,ReturnLastEpisode,Regret/t,MinEpLen,ActionIn1,IWMean,MountainCar_std0_higher,ReturnMax,TimeElapsed,Bound,ReturnStepMax
1089,-1.9079366,,-3.6082072,1.5,3.5750974e+26,1.9420347e+26,1.0617133e-10,-1.0,-9.739833,-26.642584,7080.635,999.0,,1.7363612e-16,1025,-10.0,3.6082072,1023975,1025,-62.19449,-1.5626751,6.9079366,999,-9.970677,3.406755e+25,0.14999999,,7528.5767776966095,inf,36.439312
1089,-1.9085455,,-3.6082072,1.5,3.5785223e+26,16582534000000.0,1.0596448e-10,-1.0,-9.7408085,-26.647953,7088.168,999.0,,1.738051e-16,1026,-10.0,3.6082072,1024974,1026,-31.923656,-2.5325937,6.9085455,999,-9.467356,3.4066716e+25,0.14999999,,8611.822935581207,inf,36.439312
1089,-1.9090166,,-3.6082072,1.5,3.5819364e+26,1.0821305e+26,1.05758215e-10,-1.0,-9.741782,-26.682102,7095.56,999.0,,1.7397492e-16,1027,-10.0,3.6082072,1025973,1027,-61.486744,-2.3924036,6.9090166,999,-10.647397,3.4171182e+25,0.14999999,,8617.25550866127,inf,36.439312
1089,-1.9083469,,-3.6082072,1.5,3.5853542e+26,0.14868289,1.0555255e-10,-1.0,-9.742756,-26.65589,7101.781,999.0,,1.7414423e-16,1028,-10.0,3.6082072,1026972,1028,0.49483988,-1.2205441,6.908347,999,-10.357624,3.4170338e+25,0.14999999,,8622.659428358078,inf,36.439312
1089,-1.9075806,,-3.6082072,1.5,3.588775e+26,2.6886458,1.053475e-10,-1.0,-9.743729,-26.63295,7107.9004,999.0,,1.7431372e-16,1029,-10.0,3.6082072,1027971,1029,-2.8206148,-1.119782,6.9075804,999,-10.786557,3.4169347e+25,0.14999999,,8628.230224609375,inf,36.439312
1089,-1.9077194,,-3.6082072,1.5,3.5921854e+26,0.5034129,1.0514304e-10,-1.0,-9.7446995,-26.607075,7114.951,999.0,,1.744827e-16,1030,-10.0,3.6082072,1028970,1030,0.25028047,-2.0504272,6.9077196,999,-12.518711,3.4168464e+25,0.14999999,,8633.599524497986,inf,36.439312
1089,-1.9077946,,-3.6082072,1.5,3.5956128e+26,2.5975818e+20,1.04939175e-10,-1.0,-9.74567,-26.627913,7121.9365,999.0,,1.746525e-16,1031,-10.0,3.6082072,1029969,1031,-47.86096,-1.9854364,6.9077945,999,-10.663085,3.4167516e+25,0.14999999,,8638.967312812805,inf,36.439312
1089,-1.9077836,,-3.6082072,1.5,3.59903e+26,1.1272871,1.047359e-10,-1.0,-9.746639,-26.60281,7128.833,999.0,,1.748218e-16,1032,-10.0,3.6082072,1030968,1032,-0.49108547,-1.8964361,6.9077835,999,-9.878221,3.416667e+25,0.14999999,,8644.237798929214,inf,36.439312
1089,-1.9073105,,-3.6082072,1.5,3.6024362e+26,103797310.0,1.0453322e-10,-1.0,-9.747608,-26.596151,7135.252,999.0,,1.7499129e-16,1033,-10.0,3.6082072,1031967,1033,-19.516401,-1.4190153,6.9073105,999,-10.107358,3.4165671e+25,0.14999999,,8649.554907560349,inf,36.439312
1089,-1.906526,,-3.6082072,1.5,3.6058596e+26,519.59534,1.0433113e-10,-1.0,-9.748575,-26.578676,7141.3477,999.0,,1.7516025e-16,1034,-10.0,3.6082072,1032966,1034,-8.294486,-1.0961888,6.906526,999,-7.4135675,3.4164795e+25,0.14999999,,8654.84506893158,inf,36.439312
1089,-1.9069369,,-3.6082072,1.5,3.6092726e+26,2.2059412e+25,1.0412962e-10,-1.0,-9.749542,-26.61332,7148.6797,999.0,,1.7533005e-16,1035,-10.0,3.6082072,1033965,1035,-62.2042,-2.331815,6.9069366,999,-12.143424,3.4185243e+25,0.14999999,,8660.101785421371,inf,36.439312
