GridSize,ReturnMean,Iteration,ReturnAbsMax,AvgEpLen,DenMISELogFirst,MountainCar_std1_higher,DenMISELogLast,ReturnMin,NumTrainableParams,IWLastEpisode,ReturnMax,MountainCar_mu1_higher,NumTrajectories,MountainCar_std0_higher,TimestepsSoFar,Delta,ReturnStepMax,Regret,DenMISEMeanLog,IWMax,MountainCar_mu0_higher,ReturnLastEpisode,Bound,IWMin,MinEpLen,TimeElapsed,IWMean,ActionIn1,IWFirstEpisode,Regret/t
324,-1.90539,309,3.0855436,999.0,-4.082871,1.5,-1.3522321,-3.0855436,,1.4261012,,-10.0,309,0.14999999,308691,3.918151e-09,30.973837,2133.7656,-28.498932,1.0380222e+26,-1.0,-2.452554,inf,,999,591.8070063591003,1.2997447e+25,-12.365037,1.5788044e-17,6.90539
324,-1.9036965,310,3.0855436,999.0,-4.086102,1.5,-50.124977,-3.0855436,,1.428651e+21,,-10.0,310,0.14999999,309690,3.8929135e-09,30.973837,2140.146,-28.569607,1.04137755e+26,-1.0,-1.3804454,inf,,999,593.3477504253387,1.2996943e+25,-12.24317,1.5839139e-17,6.9036965
324,-1.9058471,311,3.0855436,999.0,-4.0893226,1.5,-22.449102,-3.0855436,,1091671700.0,,-10.0,311,0.14999999,310689,3.867919e-09,30.973837,2147.7185,-28.55083,1.0447318e+26,-1.0,-2.572496,inf,,999,595.039781332016,1.2996425e+25,-12.394613,1.5890216e-17,6.905847
324,-1.9051569,312,3.0855436,999.0,-4.092533,1.5,-44.71258,-3.0855436,,1.091517e+19,,-10.0,312,0.14999999,311688,3.843164e-09,30.973837,2154.409,-28.603535,1.0480888e+26,-1.0,-1.6904722,inf,,999,596.569739818573,1.2995933e+25,-9.715235,1.5941337e-17,6.905157
324,-1.9053226,313,3.0855436,999.0,-4.095733,1.5,-36.07976,-3.0855436,,2231175100000000.0,,-10.0,313,0.14999999,312687,3.8186463e-09,30.973837,2161.366,-28.628313,1.0514406e+26,-1.0,-1.9570614,inf,,999,598.1894588470459,1.2995391e+25,-8.412062,1.599244e-17,6.9053226
324,-1.9042149,314,3.0855436,999.0,-4.0989227,1.5,-61.011436,-3.0855436,,4.422188e+25,,-10.0,314,0.14999999,313686,3.794362e-09,30.973837,2167.9233,-28.732328,1.0547951e+26,-1.0,-1.5574462,inf,,999,599.9362967014313,1.3135751e+25,-10.186263,1.6043522e-17,6.904215
324,-1.9032788,315,3.0855436,999.0,-4.1021028,1.5,-9.619375,-3.0855436,,7648.0967,,-10.0,315,0.14999999,314685,3.77031e-09,30.973837,2174.5327,-28.672544,1.0581522e+26,-1.0,-1.6094068,inf,,999,601.728462934494,1.3135229e+25,-10.815592,1.6094645e-17,6.903279
324,-1.9020703,316,3.0855436,999.0,-4.1052723,1.5,1.5578307,-3.0855436,,0.112563,,-10.0,316,0.14999999,315684,3.746485e-09,30.973837,2181.0542,-28.57776,1.0615038e+26,-1.0,-1.5213213,inf,,999,603.5690803527832,1.313473e+25,-12.723724,1.6145685e-17,6.90207
324,-1.9026977,317,3.0855436,999.0,-4.108432,1.5,-58.776325,-3.0855436,,1.1588984e+25,,-10.0,317,0.14999999,316683,3.722885e-09,30.973837,2188.1553,-28.673908,1.0648579e+26,-1.0,-2.1009395,inf,,999,605.3064165115356,1.3170775e+25,-12.56355,1.6196825e-17,6.9026976
324,-1.9033008,318,3.0855436,999.0,-4.1115813,1.5,-47.341393,-3.0855436,,1.3813558e+20,,-10.0,318,0.14999999,317682,3.6995074e-09,30.973837,2195.2495,-28.73349,1.0682143e+26,-1.0,-2.0945313,inf,,999,607.1631007194519,1.3170189e+25,-11.967865,1.6247879e-17,6.903301
324,-1.9035503,319,3.0855436,999.0,-4.114721,1.5,-17.99318,-3.0855436,,37433836.0,,-10.0,319,0.14999999,318681,3.6763492e-09,30.973837,2202.2324,-28.700687,1.07156915e+26,-1.0,-1.9828733,inf,,999,608.8730101585388,1.3169585e+25,-7.55402,1.6298969e-17,6.90355
324,-1.9042923,320,3.0855436,999.0,-4.117851,1.5,-61.030365,-3.0855436,,1.2400529e+25,,-10.0,320,0.14999999,319680,3.653408e-09,30.973837,2209.3735,-28.802588,1.0749222e+26,-1.0,-2.1410038,inf,,999,610.6807837486267,1.3207751e+25,-14.189547,1.6350095e-17,6.904292
324,-1.9060822,321,3.0855436,999.0,-4.120971,1.5,-61.03348,-3.0855436,,1.4294716e+25,,-10.0,321,0.14999999,320679,3.6306806e-09,30.973837,2216.8523,-28.903858,1.0782776e+26,-1.0,-2.4788506,inf,,999,612.405158996582,1.3251653e+25,-7.9144645,1.6401193e-17,6.906082
324,-1.9038674,322,3.0855436,999.0,-4.1240816,1.5,-61.036594,-3.0855436,,1.0942677e+25,,-10.0,322,0.14999999,321678,3.6081653e-09,30.973837,2223.0454,-29.004524,1.081631e+26,-1.0,-1.1929145,inf,,999,614.1862428188324,1.3285061e+25,-8.5579405,1.6452263e-17,6.9038672
324,-1.903281,323,3.0855436,999.0,-4.127182,1.5,-61.039696,-3.0855436,,6.0312165e+25,,-10.0,323,0.14999999,322677,3.5858583e-09,30.973837,2229.7598,-29.104584,1.0849866e+26,-1.0,-1.7144654,inf,,999,615.8592007160187,1.3471201e+25,-12.1320095,1.6503368e-17,6.903281
324,-1.9026321,324,3.0855436,999.0,-4.1302733,1.5,-30.579924,-3.0855436,,8599165000000.0,,-10.0,324,0.14999999,323676,3.5637575e-09,30.973837,2236.453,-29.110018,1.0883402e+26,-1.0,-1.6930737,inf,,999,617.5745930671692,1.3470597e+25,-9.807838,1.655444e-17,6.902632
361,-1.9035475,325,3.0855436,999.0,-4.133355,1.5,-35.353832,-3.0855436,,884370700000000.0,,-10.0,325,0.14999999,324675,3.1798468e-09,30.973837,2243.6528,-29.130108,1.0916916e+26,-1.0,-2.20014,inf,,999,619.2629389762878,1.347001e+25,-8.870169,1.6605545e-17,6.9035473
361,-1.9004644,326,3.0855436,999.0,-4.1364274,1.5,-61.04888,-3.0855436,,6.9094943e+24,,-10.0,326,0.14999999,325674,3.1603689e-09,30.973837,2249.5513,-29.22889,1.0950491e+26,-1.0,-0.8983871,inf,,999,710.0450358390808,1.3490599e+25,-10.879037,1.665668e-17,6.9004645
361,-1.900363,327,3.0855436,999.0,-4.13949,1.5,1.6386622,-3.0855436,,0.13695297,,-10.0,327,0.14999999,326673,3.1410687e-09,30.973837,2256.4187,-29.135368,1.0984002e+26,-1.0,-1.8673604,inf,,999,711.8525197505951,1.3490019e+25,-10.717115,1.6707717e-17,6.900363
361,-1.902509,328,3.0855436,999.0,-4.1425433,1.5,-4.6972713,-3.0855436,,25.361385,,-10.0,328,0.14999999,327672,3.1219451e-09,30.973837,2264.023,-29.061731,1.1017574e+26,-1.0,-2.604283,inf,,999,713.8074994087219,1.3489449e+25,-12.170213,1.6758846e-17,6.9025087
361,-1.9013445,329,3.0855436,999.0,-4.1455874,1.5,-34.751926,-3.0855436,,464158800000000.0,,-10.0,329,0.14999999,328671,3.1029954e-09,30.973837,2270.5425,-29.079887,1.105108e+26,-1.0,-1.5193743,inf,,999,715.890620470047,1.3488865e+25,-13.039633,1.680994e-17,6.9013443
361,-1.9002786,330,3.0855436,999.0,-4.1486225,1.5,-61.061134,-3.0855436,,6.7318515e+25,,-10.0,330,0.14999999,329670,3.0842178e-09,30.973837,2277.0918,-29.177664,1.1084645e+26,-1.0,-1.5495328,inf,,999,717.9329612255096,1.3692258e+25,-7.621868,1.6860996e-17,6.9002786
361,-1.8995867,331,3.0855436,999.0,-4.151648,1.5,-61.06416,-3.0855436,,1.850269e+25,,-10.0,331,0.14999999,330669,3.0656102e-09,30.973837,2283.7632,-29.27486,1.1118185e+26,-1.0,-1.6713275,inf,,999,719.7971985340118,1.3747569e+25,-10.019638,1.6912144e-17,6.8995867
361,-1.9002788,332,3.0855436,999.0,-4.154665,1.5,-23.123436,-3.0855436,,5290594300.0,,-10.0,332,0.14999999,331668,3.0471703e-09,30.973837,2290.8926,-29.2572,1.1151699e+26,-1.0,-2.1293912,inf,,999,721.5629913806915,1.3746999e+25,-11.931747,1.6963186e-17,6.900279
361,-1.899768,333,3.0855436,999.0,-4.1576724,1.5,-19.095285,-3.0855436,,108497870.0,,-10.0,333,0.14999999,332667,3.0288967e-09,30.973837,2297.6228,-29.227543,1.1185272e+26,-1.0,-1.7301391,inf,,999,723.0567178726196,1.3746436e+25,-11.050836,1.701432e-17,6.899768
361,-1.8992413,334,3.0855436,999.0,-4.1606708,1.5,1.675018,-3.0855436,,0.1251819,,-10.0,334,0.14999999,333666,3.0107867e-09,30.973837,2304.3467,-29.13588,1.1218773e+26,-1.0,-1.7238542,inf,,999,724.5752520561218,1.3745861e+25,-10.16033,1.7065411e-17,6.8992414
361,-1.8982471,335,3.0855436,999.0,-4.1636605,1.5,-10.188308,-3.0855436,,12857.117,,-10.0,335,0.14999999,334665,2.9928384e-09,30.973837,2310.9128,-29.080166,1.1252333e+26,-1.0,-1.5661657,inf,,999,726.2945828437805,1.3745267e+25,-11.054071,1.7116526e-17,6.8982472
361,-1.8981164,336,3.0855436,999.0,-4.166641,1.5,1.865043,-3.0855436,,0.109294824,,-10.0,336,0.14999999,335664,2.9750504e-09,30.973837,2317.767,-28.988914,1.1285864e+26,-1.0,-1.8543304,inf,,999,727.8136432170868,1.3744715e+25,-9.543067,1.7167596e-17,6.898116
361,-1.8980527,337,3.0855436,999.0,-4.169613,1.5,-44.708096,-3.0855436,,1.1557734e+19,,-10.0,337,0.14999999,336663,2.9574205e-09,30.973837,2324.6438,-29.036402,1.1319407e+26,-1.0,-1.8766385,inf,,999,729.1769437789917,1.3744143e+25,-8.304731,1.7218688e-17,6.8980527
361,-1.8972569,338,3.0855436,999.0,-4.172576,1.5,-61.085087,-3.0855436,,4.491365e+25,,-10.0,338,0.14999999,337662,2.939947e-09,30.973837,2331.273,-29.132055,1.1352966e+26,-1.0,-1.629085,inf,,999,730.7268540859222,1.387643e+25,-10.605408,1.72698e-17,6.897257
361,-1.8965324,339,3.0855436,999.0,-4.17553,1.5,-0.5003225,-3.0855436,,1.022972,,-10.0,339,0.14999999,338661,2.9226277e-09,30.973837,2337.9246,-29.048437,1.1386493e+26,-1.0,-1.6516804,inf,,999,732.1603078842163,1.3875882e+25,-10.99593,1.7320866e-17,6.8965325
361,-1.8961288,340,3.0855436,999.0,-4.1784754,1.5,1.896369,-3.0855436,,0.10283769,,-10.0,340,0.14999999,339660,2.9054614e-09,30.973837,2344.6838,-28.958258,1.1420031e+26,-1.0,-1.7592984,inf,,999,733.6676051616669,1.3875311e+25,-8.510325,1.7371951e-17,6.8961287
361,-1.8960671,341,3.0855436,999.0,-4.181412,1.5,-61.093925,-3.0855436,,6.1265917e+25,,-10.0,341,0.14999999,340659,2.8884455e-09,30.973837,2351.5588,-29.053324,1.1453536e+26,-1.0,-1.8751158,inf,,999,735.3762583732605,1.4054414e+25,-10.6115465,1.7423052e-17,6.896067
361,-1.8949527,342,3.0855436,999.0,-4.1843405,1.5,-0.0021442892,-3.0855436,,0.51965064,,-10.0,342,0.14999999,341658,2.871579e-09,30.973837,2358.0737,-28.969213,1.1487097e+26,-1.0,-1.5148945,inf,,999,736.8372874259949,1.4053827e+25,-8.61674,1.747417e-17,6.894953
361,-1.891971,343,3.0855436,999.0,-4.18726,1.5,-61.099773,-3.0855436,,5.842888e+24,,-10.0,343,0.14999999,342657,2.8548592e-09,30.973837,2363.946,-29.063719,1.1520624e+26,-1.0,-0.87225074,inf,,999,738.3169867992401,1.4070326e+25,-10.791812,1.752524e-17,6.891971
361,-1.891711,344,3.0855436,999.0,-4.1901717,1.5,1.2126554,-3.0855436,,0.20531787,,-10.0,344,0.14999999,343656,2.8382856e-09,30.973837,2370.7485,-28.976538,1.15541615e+26,-1.0,-1.8025213,inf,,999,739.8141856193542,1.4069757e+25,-11.179735,1.7576324e-17,6.891711
361,-1.8890342,345,3.0855436,999.0,-4.193074,1.5,-5.9789124,-3.0855436,,26.026524,,-10.0,345,0.14999999,344655,2.8218552e-09,30.973837,2376.7168,-28.910706,1.1587708e+26,-1.0,-0.96816015,inf,,999,741.5837123394012,1.4069203e+25,-10.238936,1.762742e-17,6.8890343
361,-1.8875898,346,3.0855436,999.0,-4.1959686,1.5,-6.3360205,-3.0855436,,185.50407,,-10.0,346,0.14999999,345654,2.8055676e-09,30.973837,2383.106,-28.846285,1.1621218e+26,-1.0,-1.3893491,inf,,999,743.1280274391174,1.4068654e+25,-11.813074,1.7678534e-17,6.88759
361,-1.8880174,347,3.0855436,999.0,-4.1988544,1.5,-10.983523,-3.0855436,,34503.246,,-10.0,347,0.14999999,346653,2.7894205e-09,30.973837,2390.142,-28.795628,1.1654781e+26,-1.0,-2.0359128,inf,,999,744.596494436264,1.4068074e+25,-8.104811,1.772959e-17,6.8880177
361,-1.8905197,348,3.0855436,999.0,-4.201732,1.5,-61.114246,-3.0855436,,5.720791e+24,,-10.0,348,0.14999999,347652,2.7734124e-09,30.973837,2397.901,-28.88931,1.1688307e+26,-1.0,-2.758834,inf,,999,746.105574131012,1.4083983e+25,-8.341979,1.7780727e-17,6.8905196
361,-1.8884544,349,3.0855436,999.0,-4.204602,1.5,-61.117115,-3.0855436,,1.7726385e+25,,-10.0,349,0.14999999,348651,2.7575415e-09,30.973837,2404.0706,-28.982466,1.172184e+26,-1.0,-1.1697509,inf,,999,747.8457343578339,1.4134216e+25,-10.2550535,1.7831805e-17,6.8884544
361,-1.8875848,350,3.0855436,999.0,-4.2074633,1.5,-7.382831,-3.0855436,,811.4881,,-10.0,350,0.14999999,349650,2.7418066e-09,30.973837,2410.6548,-28.921576,1.17553795e+26,-1.0,-1.5840498,inf,,999,749.5862097740173,1.4133664e+25,-8.634691,1.7882897e-17,6.8875847
361,-1.888141,351,3.0855436,999.0,-4.210316,1.5,-61.12283,-3.0855436,,6.105687e+25,,-10.0,351,0.14999999,350649,2.726206e-09,30.973837,2417.7375,-29.014132,1.1788925e+26,-1.0,-2.0828214,inf,,999,751.3558819293976,1.4307069e+25,-12.098299,1.7933997e-17,6.888141
361,-1.889814,352,3.0855436,999.0,-4.213161,1.5,-17.190315,-3.0855436,,7729662.0,,-10.0,352,0.14999999,351648,2.710738e-09,30.973837,2425.2146,-28.981367,1.1822432e+26,-1.0,-2.4770637,inf,,999,753.258118391037,1.4306521e+25,-10.7461405,1.7985105e-17,6.889814
361,-1.8898884,353,3.0855436,999.0,-4.215998,1.5,0.42906687,-3.0855436,,0.45297438,,-10.0,353,0.14999999,352647,2.695402e-09,30.973837,2432.1306,-28.898863,1.1855988e+26,-1.0,-1.91608,inf,,999,755.22083735466,1.4305954e+25,-12.298729,1.8036222e-17,6.8898883
361,-1.8904969,354,3.0855436,999.0,-4.218827,1.5,-31.26142,-3.0855436,,16706155000000.0,,-10.0,354,0.14999999,353646,2.6801954e-09,30.973837,2439.2358,-28.90635,1.1889503e+26,-1.0,-2.1052864,inf,,999,756.8636357784271,1.4305427e+25,-10.76017,1.8087277e-17,6.8904967
361,-1.8905363,355,3.0855436,999.0,-4.2216477,1.5,0.53030515,-3.0855436,,0.40884137,,-10.0,355,0.14999999,354645,2.6651168e-09,30.973837,2446.1404,-28.82423,1.1923022e+26,-1.0,-1.9044917,inf,,999,758.5076501369476,1.430486e+25,-12.01846,1.8138407e-17,6.8905363
361,-1.8909861,356,3.0855436,999.0,-4.2244606,1.5,-18.89705,-3.0855436,,87288480.0,,-10.0,356,0.14999999,355644,2.6501654e-09,30.973837,2453.191,-28.797144,1.1956589e+26,-1.0,-2.0506225,inf,,999,760.4925849437714,1.4304343e+25,-12.9097595,1.8189473e-17,6.890986
361,-1.8904477,357,3.0855436,999.0,-4.227266,1.5,-61.13978,-3.0855436,,1.0119786e+26,,-10.0,357,0.14999999,356643,2.635339e-09,30.973837,2459.89,-28.888535,1.1990115e+26,-1.0,-1.6988052,inf,,999,762.4908361434937,1.4587257e+25,-11.805632,1.8240543e-17,6.8904476
361,-1.8927708,358,3.0855436,999.0,-4.230063,1.5,-6.1812267,-3.0855436,,72.342316,,-10.0,358,0.14999999,357642,2.620637e-09,30.973837,2467.6118,-28.82591,1.2023642e+26,-1.0,-2.7220669,inf,,999,764.1012606620789,1.4586704e+25,-11.753683,1.829169e-17,6.892771
361,-1.8935591,359,3.0855436,999.0,-4.2328525,1.5,-7.7861633,-3.0855436,,1244.4359,,-10.0,359,0.14999999,358641,2.6060578e-09,30.973837,2474.7876,-28.7681,1.2057172e+26,-1.0,-2.1757927,inf,,999,765.6659092903137,1.4586156e+25,-11.171662,1.8342768e-17,6.893559
361,-1.8932012,360,3.0855436,999.0,-4.235634,1.5,1.0083492,-3.0855436,,0.2499109,,-10.0,360,0.14999999,359640,2.5915998e-09,30.973837,2481.5525,-28.686178,1.2090703e+26,-1.0,-1.7647479,inf,,999,767.2905075550079,1.4585651e+25,-10.769142,1.8393848e-17,6.8932014
361,-1.8929867,361,3.0855436,999.0,-4.2384076,1.5,0.9530653,-3.0855436,,0.26774445,,-10.0,361,0.14999999,360639,2.5772617e-09,30.973837,2488.3682,-28.60486,1.2124233e+26,-1.0,-1.8157411,inf,,999,768.8015782833099,1.4585108e+25,-11.596501,1.844493e-17,6.892987
400,-1.8922722,362,3.0855436,999.0,-4.241174,1.5,-8.312788,-3.0855436,,2270.7776,,-10.0,362,0.14999999,361638,2.313769e-09,30.973837,2495.0024,-28.54959,1.2157765e+26,-1.0,-1.6343799,inf,,999,770.3045310974121,1.4584569e+25,-12.768593,1.8496013e-17,6.892272
400,-1.8940406,363,3.0855436,999.0,-4.2439327,1.5,-53.199432,-3.0855436,,2.0213038e+22,,-10.0,363,0.14999999,362637,2.3010385e-09,30.973837,2502.5366,-28.618269,1.2191296e+26,-1.0,-2.5342252,inf,,999,878.8616995811462,1.4584086e+25,-11.89094,1.8547166e-17,6.8940406
400,-1.8934913,364,3.0855436,999.0,-4.2466836,1.5,-18.230745,-3.0855436,,44142936.0,,-10.0,364,0.14999999,363636,2.2884126e-09,30.973837,2509.231,-28.590504,1.2224826e+26,-1.0,-1.6940113,inf,,999,880.4396193027496,1.458355e+25,-10.9426155,1.859825e-17,6.8934913
400,-1.8948,365,3.0855436,999.0,-4.2494273,1.5,0.39984724,-3.0855436,,0.27322197,,-10.0,365,0.14999999,364635,2.2758904e-09,30.973837,2516.602,-28.51185,1.2258356e+26,-1.0,-2.3711748,inf,,999,881.9838445186615,1.4583008e+25,-9.996544,1.864933e-17,6.8948
400,-1.8944845,366,3.0855436,999.0,-4.2521634,1.5,-19.127535,-3.0855436,,113896024.0,,-10.0,366,0.14999999,365634,2.263471e-09,30.973837,2523.3813,-28.486975,1.2291883e+26,-1.0,-1.7793711,inf,,999,883.6597330570221,1.4582513e+25,-10.747687,1.8700408e-17,6.8944845
400,-1.894583,367,3.0855436,999.0,-4.254892,1.5,0.28531152,-3.0855436,,0.517982,,-10.0,367,0.14999999,366633,2.251153e-09,30.973837,2530.312,-28.409336,1.2325408e+26,-1.0,-1.9306041,inf,,999,885.5193612575531,1.4581971e+25,-9.819285,1.8751483e-17,6.8945827
400,-1.8963479,368,3.0855436,999.0,-4.2576127,1.5,-41.28548,-3.0855436,,1.6235645e+17,,-10.0,368,0.14999999,367632,2.2389353e-09,30.973837,2537.856,-28.445084,1.2358929e+26,-1.0,-2.5440671,inf,,999,887.3466782569885,1.4581433e+25,-12.218083,1.8802626e-17,6.896348
400,-1.89571,369,3.0855436,999.0,-4.2603264,1.5,-35.926773,-3.0855436,,1656772400000000.0,,-10.0,369,0.14999999,368631,2.2268165e-09,30.973837,2544.517,-28.466114,1.2392449e+26,-1.0,-1.6609194,inf,,999,889.5019481182098,1.4580934e+25,-6.9892178,1.8853693e-17,6.89571
400,-1.8950446,370,3.0855436,999.0,-4.263033,1.5,-61.175545,-3.0855436,,7.2954867e+24,,-10.0,370,0.14999999,369630,2.214796e-09,30.973837,2551.1665,-28.555264,1.2425963e+26,-1.0,-1.649576,inf,,999,891.2840964794159,1.4600109e+25,-9.91996,1.8904755e-17,6.8950443
400,-1.894707,371,3.0855436,999.0,-4.265732,1.5,-22.450489,-3.0855436,,3045222100.0,,-10.0,371,0.14999999,370629,2.2028723e-09,30.973837,2557.9363,-28.539557,1.2459521e+26,-1.0,-1.7697257,inf,,999,893.028294801712,1.4599605e+25,-12.47706,1.8955881e-17,6.8947067
400,-1.8948263,372,3.0855436,999.0,-4.2684236,1.5,-44.81366,-3.0855436,,1.2650037e+19,,-10.0,372,0.14999999,371628,2.1910447e-09,30.973837,2564.8755,-28.584053,1.2493027e+26,-1.0,-1.9391152,inf,,999,894.8973438739777,1.4599058e+25,-9.89506,1.9007002e-17,6.8948264
400,-1.8960794,373,3.0855436,999.0,-4.271108,1.5,-33.601273,-3.0855436,,117609140000000.0,,-10.0,373,0.14999999,372627,2.1793123e-09,30.973837,2572.2375,-28.598248,1.2526575e+26,-1.0,-2.3622766,inf,,999,896.7416052818298,1.4598547e+25,-12.250005,1.9058041e-17,6.8960795
400,-1.8958085,374,3.0855436,999.0,-4.2737856,1.5,-33.839542,-3.0855436,,243822220000000.0,,-10.0,374,0.14999999,373626,2.1676738e-09,30.973837,2579.0322,-28.613003,1.2560069e+26,-1.0,-1.794758,inf,,999,898.5270676612854,1.4598036e+25,-8.667642,1.9109146e-17,6.895808
400,-1.8976396,375,3.0855436,999.0,-4.276456,1.5,-61.18897,-3.0855436,,2.2774765e+25,,-10.0,375,0.14999999,374625,2.1561282e-09,30.973837,2586.6147,-28.70061,1.2593605e+26,-1.0,-2.5824533,inf,,999,900.169011592865,1.4658247e+25,-8.767158,1.9160241e-17,6.8976398
400,-1.8985779,376,3.0855436,999.0,-4.279119,1.5,-61.19163,-3.0855436,,5.823421e+25,,-10.0,376,0.14999999,375624,2.1446744e-09,30.973837,2593.8652,-28.787762,1.2627134e+26,-1.0,-2.2504518,inf,,999,901.7973744869232,1.481261e+25,-10.606473,1.9211326e-17,6.8985777
400,-1.8976544,377,3.0855436,999.0,-4.281775,1.5,-0.15236825,-3.0855436,,0.63683164,,-10.0,377,0.14999999,376623,2.1333122e-09,30.973837,2600.4158,-28.71255,1.2660655e+26,-1.0,-1.550432,inf,,999,903.4480397701263,1.4812082e+25,-12.861575,1.9262474e-17,6.8976545
400,-1.8968753,378,3.0855436,999.0,-4.2844243,1.5,-61.196938,-3.0855436,,1.0003299e+26,,-10.0,378,0.14999999,377622,2.1220397e-09,30.973837,2607.0188,-28.79922,1.2694217e+26,-1.0,-1.6031309,inf,,999,905.3382802009583,1.5076231e+25,-13.735087,1.9313537e-17,6.8968754
400,-1.8970147,379,3.0855436,999.0,-4.287066,1.5,-61.199577,-3.0855436,,5.162966e+25,,-10.0,379,0.14999999,378621,2.1108564e-09,30.973837,2613.9685,-28.88545,1.2727723e+26,-1.0,-1.9496884,inf,,999,907.1551365852356,1.5211917e+25,-10.973738,1.9364662e-17,6.8970146
400,-1.8967975,380,3.0855436,999.0,-4.289701,1.5,1.930535,-3.0855436,,0.10033214,,-10.0,380,0.14999999,379620,2.099761e-09,30.973837,2620.7832,-28.805103,1.276122e+26,-1.0,-1.8145121,inf,,999,908.970762014389,1.5211415e+25,-11.878368,1.9415699e-17,6.8967977
400,-1.8948424,381,3.0855436,999.0,-4.2923293,1.5,-28.562653,-3.0855436,,287359200000.0,,-10.0,381,0.14999999,380619,2.0887534e-09,30.973837,2626.935,-28.805204,1.2794756e+26,-1.0,-1.1519046,inf,,999,910.9237852096558,1.521091e+25,-11.944665,1.9466797e-17,6.894842
400,-1.8929693,382,3.0855436,999.0,-4.2949505,1.5,-30.445778,-3.0855436,,2431819700000.0,,-10.0,382,0.14999999,381618,2.077832e-09,30.973837,2633.1143,-28.810238,1.2828282e+26,-1.0,-1.1792688,inf,,999,912.8990657329559,1.5210392e+25,-11.660867,1.9517955e-17,6.892969
400,-1.8920813,383,3.0855436,999.0,-4.297565,1.5,-11.141952,-3.0855436,,34330.207,,-10.0,383,0.14999999,382617,2.066996e-09,30.973837,2639.667,-28.764837,1.2861799e+26,-1.0,-1.5528616,inf,,999,914.5719125270844,1.520987e+25,-10.673846,1.9569024e-17,6.8920813
400,-1.893868,384,3.0855436,999.0,-4.3001723,1.5,-5.280368,-3.0855436,,50.843483,,-10.0,384,0.14999999,383616,2.0562443e-09,30.973837,2647.2454,-28.704407,1.2895352e+26,-1.0,-2.5782,inf,,999,916.1956040859222,1.5209387e+25,-11.789034,1.9620076e-17,6.893868
400,-1.8923665,385,3.0855436,999.0,-4.302773,1.5,-20.405407,-3.0855436,,178431940.0,,-10.0,385,0.14999999,384615,2.0455764e-09,30.973837,2653.561,-28.683578,1.2928846e+26,-1.0,-1.315819,inf,,999,917.8127045631409,1.5208889e+25,-11.648132,1.9671185e-17,6.8923664
400,-1.8922106,386,3.0855436,999.0,-4.3053675,1.5,-7.8756733,-3.0855436,,1677.395,,-10.0,386,0.14999999,385614,2.034991e-09,30.973837,2660.3933,-28.630394,1.2962378e+26,-1.0,-1.8322524,inf,,999,919.7193880081177,1.5208385e+25,-11.080086,1.9722279e-17,6.8922105
400,-1.8927851,387,3.0855436,999.0,-4.307955,1.5,1.8171194,-3.0855436,,0.100265324,,-10.0,387,0.14999999,386613,2.024488e-09,30.973837,2667.5078,-28.552435,1.2995897e+26,-1.0,-2.1144285,inf,,999,921.7721843719482,1.5207872e+25,-11.330872,1.9773355e-17,6.892785
400,-1.8934504,388,3.0855436,999.0,-4.3105354,1.5,0.43090925,-3.0855436,,0.3899577,,-10.0,388,0.14999999,387612,2.0140658e-09,30.973837,2674.6587,-28.478445,1.3029454e+26,-1.0,-2.1509771,inf,,999,923.5556581020355,1.5207391e+25,-10.998713,1.9824485e-17,6.8934503
400,-1.8929479,389,3.0855436,999.0,-4.3131094,1.5,1.8273056,-3.0855436,,0.10657431,,-10.0,389,0.14999999,388611,2.003724e-09,30.973837,2681.3567,-28.401249,1.30629465e+26,-1.0,-1.6980163,inf,,999,925.4200716018677,1.5206856e+25,-12.354209,1.9875598e-17,6.892948
400,-1.8930002,390,3.0855436,999.0,-4.3156767,1.5,-38.24249,-3.0855436,,1.917526e+16,,-10.0,390,0.14999999,389610,1.9934618e-09,30.973837,2688.27,-28.427189,1.3096476e+26,-1.0,-1.9133337,inf,,999,927.2188239097595,1.5206356e+25,-10.382546,1.9926692e-17,6.893
400,-1.8942481,391,3.0855436,999.0,-4.3182373,1.5,-11.673432,-3.0855436,,43899.707,,-10.0,391,0.14999999,390609,1.983278e-09,30.973837,2695.651,-28.38504,1.3129991e+26,-1.0,-2.3809452,inf,,999,929.0064332485199,1.5205889e+25,-12.797981,1.9977762e-17,6.894248
400,-1.8937085,392,3.0855436,999.0,-4.3207917,1.5,-61.233303,-3.0855436,,1.209776e+26,,-10.0,392,0.14999999,391608,1.973172e-09,30.973837,2702.3337,-28.469538,1.3163492e+26,-1.0,-1.6827502,inf,,999,930.851155757904,1.5513979e+25,-12.334158,2.0028888e-17,6.893708
400,-1.8923708,393,3.0855436,999.0,-4.3233395,1.5,-48.367867,-3.0855436,,2.4349021e+20,,-10.0,393,0.14999999,392607,1.9631432e-09,30.973837,2708.7017,-28.520874,1.3197028e+26,-1.0,-1.3679293,inf,,999,932.7113478183746,1.5513492e+25,-10.298053,2.007999e-17,6.8923707
400,-1.8920618,394,3.0855436,999.0,-4.325881,1.5,-8.075817,-3.0855436,,2014.9945,,-10.0,394,0.14999999,393606,1.9531905e-09,30.973837,2715.4724,-28.469683,1.3230549e+26,-1.0,-1.7706202,inf,,999,934.6229553222656,1.5512985e+25,-11.375392,2.013107e-17,6.8920617
